27699,84103,23851,0
61736,61736,61736,1
77878,80380,24707,3
48764,48764,48764,1
85711,16051,29742,0
11465,11465,30867,0
93614,93614,93614,1
53377,53879,90426,3
23256,57291,23256,0
26286,26286,26286,1
19158,16428,61603,0
99447,99447,99447,1
90794,95667,68358,3
99058,99058,52220,2
55463,55463,55463,1
48373,48373,68897,2
97548,519,32319,0
2751,20112,37603,0
27358,26281,99483,0
6687,6687,6687,1
30141,52942,59630,3
18725,18725,18725,1
27573,27573,27573,1
20574,13096,13096,2
33343,6453,29113,3
24850,24850,24850,1
34446,76744,76744,2
50605,50605,50605,1
2352,48269,23753,0
75089,6609,33182,0
70487,70487,70487,1
36026,36026,36026,1
84122,84122,84122,1
11454,89345,89345,2
84091,17677,19536,0
25267,37854,61792,3
46248,46248,46248,1
46481,59407,16982,3
34864,43038,55153,3
26910,26910,26910,1
82082,85314,85314,2
98213,13307,72171,0
2647,2647,64413,0
54693,54693,28988,2
63398,58168,25439,3
18131,18131,18131,1
95071,39839,18881,0
73450,28254,22510,0
52364,52364,24292,2
39165,39165,42002,2
85717,91488,85717,2
99082,3525,99082,2
88711,9525,88711,2
85063,1121,1121,0
77877,73794,32515,3
25380,25380,25380,1
30085,30085,30085,1
16737,27004,79632,0
79681,79681,79681,1
58778,57153,11130,3
52747,52747,32982,2
98562,98562,98562,1
23830,23830,23830,1
8480,8480,8480,1
61259,61259,99928,2
9089,52951,9089,0
34082,3532,71695,0
53612,65796,65796,2
43422,43422,43422,1
97790,97790,97790,1
33906,33906,13861,2
67858,67858,67858,1
61689,73064,52505,3
32902,63063,63063,2
93295,11013,49098,0
57091,97603,97603,2
68001,85060,43759,3
95944,52799,9088,0
65659,65659,91836,2
85025,85025,57476,2
82338,82338,95377,2
24764,84934,26668,0
51840,51840,51840,1
12743,34452,10030,0
37443,37443,37443,1
81647,81647,81647,1
92363,92363,28961,2
7472,63968,20404,0
73204,80752,80752,2
93435,85769,21666,3
70335,1386,1386,0
83948,72709,92016,3
88286,4815,96069,0
3278,3278,3278,1
54708,54708,54708,1
5814,5814,5814,1
32567,11682,15173,0
54730,54730,54730,1
3183,3183,3183,1
72624,72624,72624,1
52997,52997,52997,1
76637,25379,87590,3
67337,67337,43983,2
19793,19793,19793,1
82548,70466,57583,3
54491,84731,54491,2
57724,89730,31072,0
98170,10813,98170,2
12058,70651,16649,0
50172,44891,50172,2
76434,76434,76434,1
31740,31740,31740,1
75297,56195,39871,3
73141,73141,73141,1
35909,35909,14779,2
43193,43193,90297,0
35883,46330,6450,0
84651,46266,22039,0
33436,99924,9319,0
29654,29654,29654,1
80726,80726,80726,1
47190,81239,66859,3
6848,6848,6848,1
44887,44887,44887,1
14429,76674,76674,2
65324,65324,65324,1
88131,88131,67313,2
36770,42124,36770,2
13705,55793,13705,0
9941,37570,98512,0
87775,87775,87775,1
81522,33344,99036,3
39256,39256,39256,1
37948,8649,35836,3
48723,48723,84258,2
38734,53725,50430,3
29567,41542,33390,3
95806,36476,56408,0
585,585,585,1
69200,69200,69200,1
56758,37117,56758,2
82099,99803,31513,3
41153,41153,41153,1
74338,86537,73208,3
80710,80710,80710,1
52929,58377,58377,2
32557,32557,3872,2
33584,90707,55801,0
75803,75803,13216,2
25274,25274,4739,2
92310,92310,92310,1
88912,21583,45772,0
91022,90293,86874,3
58381,58381,45057,2
99182,32386,6696,0
71983,71983,71983,1
4723,4723,4723,1
53685,53685,53685,1
28469,38029,24361,3
47838,28439,62922,3
53395,66395,1990,0
42761,42761,42761,1
97606,97606,97606,1
33567,21330,33567,2
27202,87952,27202,0
65395,65395,91221,2
58387,58387,58387,1
94705,43695,79589,3
14272,14272,14272,1
78673,94705,57168,3
97005,77014,29610,3
42278,42278,42278,1
23292,65648,55896,3
77454,18137,77454,2
65284,82515,37125,3
74241,74241,74241,1
84894,41915,26400,0
22635,22635,22635,1
48270,62672,8696,0
78229,10441,10441,0
50815,95518,95518,2
57706,56916,56916,2
89092,61029,61029,2
48854,32948,83002,0
52274,52274,52274,1
10997,87613,87613,2
99414,83577,70274,3
10642,10642,47621,0
61022,61022,82828,2
6144,54413,6144,0
75441,75441,75441,1
26514,26514,26514,1
13337,18065,70779,0
76963,76963,76963,1
7750,83952,29250,0
71835,71835,71835,1
57274,60641,57274,2
28397,28397,25398,2
23466,23466,31642,2
57789,56799,57789,2
93273,92402,93273,2
6437,6437,13485,0
77859,94573,48609,3
4349,82380,9557,0
68252,6043,34344,0
39113,39113,39113,1
31853,93781,31853,0
86757,86757,86757,1
68919,9518,48740,0
73816,73816,73816,1
1112,34316,78142,0
28982,28982,28982,1
83398,83398,67356,2
43362,43362,43362,1
49796,14994,94135,0
66930,14412,14412,0
66258,66258,66258,1
24122,46222,24122,2
71476,71476,71476,1
44222,44222,44222,1
85119,85119,84585,2
17212,17212,17212,1
82782,50042,82782,2
64802,70081,55646,3
41740,92071,80765,3
62781,62781,62781,1
12607,2692,12607,2
64751,78450,78450,2
71545,94030,97881,3
6195,33089,3031,0
1049,1049,1049,1
78921,85066,57745,3
60827,75477,75477,2
17540,17540,17540,1
84694,5507,71889,0
33846,33846,33846,1
66138,71845,71845,2
24186,24186,72706,0
43997,43997,43997,1
6306,6306,6306,1
9770,9770,9770,1
13417,97856,27768,0
42005,77626,1954,0
724,96366,62353,0
92820,92820,92820,1
93693,55904,93693,2
58276,58276,58276,1
63336,63336,63336,1
74822,3532,8832,0
147,54474,7788,0
22819,22819,22819,1
55895,81963,7927,0
14280,37750,8847,0
45612,92674,99841,3
63327,63327,73250,2
18329,58361,18329,0
61755,61755,51074,2
45024,85227,85227,2
30926,30926,30926,1
495,495,495,1
94217,89876,50551,3
10973,82093,10973,0
7273,39930,29887,0
66552,11736,6542,0
54269,10137,71885,0
23485,54334,76927,3
89757,12446,89757,2
65054,65054,65054,1
12153,12153,18579,2
81029,81029,81029,1
43762,43762,43762,1
38703,38703,38703,1
87782,72495,87782,2
95650,61152,4740,0
89926,91052,56042,3
37227,37227,37227,1
19457,19457,19457,1
40453,40453,40453,1
5475,5475,5475,1
40843,81220,97646,3
64757,9593,64757,2
94472,35735,94472,2
54013,52508,62329,3
9743,63568,32950,0
7925,37312,7925,0
83199,973,93415,0
16528,16528,16090,2
97907,97907,97907,1
12730,3375,3375,0
84702,70956,57589,3
13580,25420,54687,0
85112,84137,18679,3
37978,37978,88307,0
89344,94169,79842,3
62961,62961,62961,1
93547,93547,93547,1
48726,64672,64672,2
40277,17681,99003,0
26559,30466,26559,2
94464,94464,94464,1
32413,87700,14665,0
96882,96882,63849,2
26191,26191,26191,1
61284,26133,32476,0
59125,20670,35616,0
29157,29157,29157,1
28396,90610,589,0
84110,10921,84110,2
65512,25140,25140,0
58516,19525,78213,0
49028,27413,64192,3
12466,12466,12466,1
31124,6208,29218,3
16952,43355,91623,0
71108,71108,71108,1
2336,2336,2336,1
99901,3337,3337,0
15504,15504,91908,0
65648,38043,45378,3
61217,3587,3587,0
76281,42702,83222,3
86944,86944,86944,1
50058,50058,90847,2
95548,76577,95548,2
89433,89433,89433,1
22032,22032,22032,1
76629,50325,27732,3
45147,45147,45147,1
29511,29511,21111,2
20481,20481,61803,0
92595,92595,45324,2
54725,54725,54725,1
54180,54180,54180,1
19528,98440,19528,0
11133,11133,11133,1
55259,50077,50077,2
87836,99460,85485,3
97873,97873,97873,1
99585,54446,54446,2
38351,25562,38351,2
595,595,595,1
37914,55992,69082,3
57091,1741,35629,0
5342,43980,43980,2
27874,27874,27874,1
48173,32821,32821,2
15944,41735,15944,0
25922,25922,25922,1
62980,43512,47205,3
55164,73251,55164,2
91211,13193,61998,0
66113,44676,66113,2
43124,43124,43124,1
58539,80937,37411,3
77078,51520,77078,2
6675,98223,6675,0
61370,61370,61370,1
78204,78204,78204,1
25304,84084,14095,0
9788,9788,9788,1
11415,6966,6966,2
72776,72776,33495,2
70586,70586,37994,2
72501,72501,72501,1
71932,71932,5014,2
31024,31024,31024,1
35305,15203,64891,0
68838,68838,60464,2
88532,88532,88532,1
82691,39450,39450,0
91799,91799,91799,1
3244,84449,80952,0
92739,72162,47823,3
32114,32114,32114,1
75802,88612,81351,3
89791,50010,74450,3
19614,29082,29082,2
38982,41978,58213,3
47084,47084,47084,1
24309,94435,24309,0
97621,26797,9830,0
54163,40216,40216,2
80277,42165,80277,2
58911,71745,58911,2
57150,57150,83071,2
15997,81298,839,0
44182,14763,14763,0
32968,32968,32968,1
14099,24910,24910,2
44349,5287,73141,0
23320,23320,23320,1
10237,10237,10237,1
9351,9351,9351,1
90979,49386,29012,0
72033,72033,72033,1
2751,41568,2751,0
56456,56456,56456,1
15975,15975,15975,1
73416,73416,73416,1
70339,60158,78428,3
70041,70041,70041,1
86761,86761,86761,1
56435,56435,64882,2
92390,92390,92390,1
60833,60833,60833,1
82423,51768,51768,2
21336,21336,21336,1
70707,70707,70707,1
16847,52608,88005,0
24441,24441,35489,2
86222,86222,9151,2
95222,71528,95222,2
71565,17724,71565,2
30665,76050,60150,3
26089,3581,23583,3
89111,26782,80008,3
22980,47835,99263,0
82994,82994,82994,1
87527,87527,87527,1
99288,98800,14496,3
23550,23550,23550,1
23100,23100,23100,1
36177,10869,99306,0
46356,46356,46356,1
10280,87025,3794,0
40829,38053,2777,3
65775,33167,65775,2
44761,44761,44761,1
73744,73744,73744,1
80858,80858,80858,1
41579,41579,5360,2
78306,78306,78306,1
33898,10064,10064,0
65520,65520,65520,1
4657,29588,74987,0
40323,54927,40323,2
70315,71837,71837,2
66890,26849,52205,3
23978,69427,23978,0
19285,75121,30956,0
66458,93649,80537,3
18131,95905,55527,0
39825,60549,18166,0
32483,51115,48028,3
72115,72115,72115,1
16088,10072,82149,0
40218,40218,40218,1
56489,56489,56489,1
92187,12386,92187,2
66218,66218,66218,1
33600,33600,33600,1
54611,4853,55936,3
10769,73005,28614,0
19110,19110,19110,1
24513,24513,25265,2
26336,26336,87065,0
49119,54342,64197,3
47804,9257,18326,0
37830,37830,37830,1
14742,59060,46328,3
21495,21495,21495,1
22901,22901,22901,1
57733,57733,57733,1
24114,95820,54379,0
64344,64344,9668,2
10516,16756,16756,2
23196,23196,56202,0
68357,73641,17185,3
16278,25043,25043,2
62392,62392,91376,2
17413,17413,17413,1
17102,17102,37289,0
7884,4196,4196,2
92257,65616,52141,3
17631,17631,17631,1
30899,30899,30899,1
55166,63156,80161,3
44565,49304,82096,3
28639,28639,28639,1
89965,94778,93180,3
87868,38391,38391,0
30094,30094,30094,1
44668,44668,44668,1
93464,87296,87296,2
86412,28862,86412,2
85477,97076,97076,2
57370,57370,57370,1
72194,5803,4296,0
28138,43943,28138,2
3144,5477,43190,0
71895,84957,84957,2
12762,9645,12762,2
70921,18093,68157,3
7044,7044,7044,1
99680,57243,99680,2
86319,76912,76912,2
24474,99667,24474,0
76401,83426,8999,3
88544,12137,88544,2
84823,84823,84823,1
93132,93132,93132,1
19885,19885,19885,1
46146,42826,70212,3
77346,40601,70483,3
58778,58778,58778,1
22583,22583,22583,1
10207,52676,14766,0
73479,73479,73479,1
15111,15111,15111,1
60533,30944,83744,3
65410,65410,65410,1
20748,20748,20748,1
42259,42259,42259,1
7001,45644,7001,0
61145,65527,61145,2
29936,10980,10980,0
78067,34436,85250,3
14900,14900,64760,0
8486,8486,8486,1
331,331,39060,0
97110,29044,49651,0
95953,95953,29084,2
27671,88899,73614,3
23174,23174,97150,0
43987,43987,82769,2
26027,26027,36848,2
21186,41079,85403,0
85402,15763,31707,0
55343,88185,88185,2
42834,42834,36817,2
59472,79785,79785,2
37837,37837,5997,2
59989,59989,59989,1
17623,944,46580,0
65244,35157,72498,3
10214,34064,64615,0
31360,13454,13454,0
28761,91924,73271,3
68878,45696,23151,0
51931,48320,86919,3
20502,74543,61864,3
39580,57850,57850,2
34784,21230,67032,0
38704,38704,38704,1
37427,37427,54160,2
54855,33747,52162,3
56197,43216,82395,3
70411,15773,2434,0
90822,67581,33412,3
37756,35602,46546,3
78044,55233,55233,2
4833,83652,4833,0
47700,47700,47700,1
61589,76628,9735,0
38666,51012,42601,3
20474,20474,20474,1
51829,51549,69386,3
3336,65423,27293,0
56562,1253,56562,2
55489,9713,9713,0
7136,35733,48541,0
47719,47719,47719,1
9232,9232,9232,1
73302,73302,73302,1
1385,63660,2328,0
32473,24111,93229,0
6716,91537,1293,0
45010,82842,45010,2
32258,95386,95386,2
66502,66502,66502,1
14946,14946,14946,1
88996,88996,57933,2
56315,12981,48034,3
97991,97991,97991,1
7472,7472,67481,0
23856,86769,85420,3
62755,63125,18281,3
63576,63576,17844,2
12979,81817,72952,3
65200,22494,40586,0
17092,17092,50824,0
83864,83864,83864,1
86464,81304,86464,2
76644,76644,76644,1
9808,4931,63492,0
85778,90735,64960,3
33458,33458,33458,1
87961,65381,65381,2
31472,31472,56928,2
31969,31969,31969,1
43475,43475,61669,2
80991,80991,80991,1
6995,6995,53765,0
69172,64500,64500,2
24416,24416,24416,1
26755,73256,26755,0
30350,944,74437,0
63774,63774,88217,2
39993,87393,87393,2
69553,69553,69553,1
98090,63130,76342,3
78438,37640,46382,3
11031,11031,11031,1
74361,74361,74361,1
21770,85574,85574,2
2991,20091,20091,2
83962,42432,83962,2
89126,89126,89126,1
9426,21033,21033,2
29082,29082,29082,1
4486,4486,4486,1
94067,94067,94067,1
73393,4383,4383,0
60423,19258,45735,3
78918,36952,78918,2
24384,24384,24384,1
13597,13597,52408,0
50574,25731,25731,2
40711,40711,40711,1
12468,28130,28130,2
56997,56997,56997,1
58900,53253,96018,3
53119,53119,53119,1
89988,89988,89988,1
6777,97830,55556,0
54479,54479,54479,1
25989,196,51759,0
38191,38191,38191,1
26333,26333,26333,1
92897,54044,80382,3
71216,98803,98803,2
15963,15963,15963,1
34371,8731,8731,0
68176,87985,68176,2
5055,5055,5055,1
80984,23025,23025,0
59648,74354,25131,3
91305,91305,91305,1
1081,12919,39272,0
19159,63801,19159,0
74489,74489,61020,2
41711,97063,75220,3
43181,43181,63975,2
13622,13622,13622,1
86360,72552,18844,3
22144,22144,22144,1
88529,43944,29641,0
22224,17264,66518,0
26476,26476,26476,1
73822,73822,93189,2
43583,43583,43583,1
90193,90193,90193,1
90238,75946,82177,3
60980,60980,35985,2
80175,89247,11225,3
25137,10902,52398,0
89732,89732,89732,1
88380,88380,73357,2
82484,82484,82484,1
53257,95783,37475,0
40729,40729,40729,1
91799,91799,91799,1
77966,77966,35700,2
20367,39833,11268,0
84345,84345,19267,2
16918,40661,36533,3
65418,54027,37384,3
47539,57634,47539,2
20224,20224,20224,1
46590,51007,94222,3
22486,22486,22486,1
38086,76495,72416,3
14416,14416,14416,1
52767,52767,52767,1
24700,24700,24700,1
96029,86726,86726,2
87648,87648,87648,1
47008,47008,47008,1
43958,43958,43958,1
90234,9752,9752,0
90072,88035,45038,3
99790,99790,83094,2
69788,69788,63801,2
66441,38986,68328,3
82473,12989,57947,0
89688,90489,89688,2
1582,1582,1582,1
40843,40843,40843,1
39881,76870,39881,2
73971,73971,73971,1
31122,31122,31122,1
88155,60988,60988,2
3834,3834,3834,1
79803,70613,2436,0
84383,84383,84383,1
5109,94082,94082,2
26730,88222,9169,0
64175,64175,81662,2
22540,36154,50566,3
76755,76755,76755,1
54683,19677,43609,3
74909,369,369,0
49549,94925,2877,0
38856,38856,5057,2
97701,86882,2160,0
26979,11062,85067,0
97135,97135,69073,2
71982,9979,33098,0
56815,56815,49347,2
47200,47200,47200,1
66340,55309,71920,3
92318,92318,92318,1
42375,42375,61694,2
94871,13520,86443,3
25746,25746,25746,1
31411,32789,32789,2
27462,48055,27462,2
94112,38064,47771,0
50536,74411,74411,2
90762,66725,39294,3
87607,11584,96553,3
25471,25471,25471,1
33978,19289,33978,2
83183,38206,83183,2
15957,30019,29947,3
12790,41670,41670,2
97678,97678,97678,1
18900,52993,70042,3
63447,63447,63447,1
66278,66278,60553,2
75312,95541,9923,0
61531,91269,91269,2
22809,22809,22809,1
28997,90129,77889,3
62697,88412,88412,2
86037,84584,92817,3
82103,82103,82103,1
1973,70850,617,0
46008,38229,29776,3
98569,82100,21401,3
51345,12624,34200,0
6528,81181,26576,0
26780,26780,26780,1
70618,47563,70618,2
5379,56536,92024,0
41254,41254,41254,1
4238,82496,4238,0
70909,70909,70909,1
75939,75939,75939,1
62252,828,84542,0
44380,30385,44380,2
9243,9243,9243,1
35382,98139,91052,3
64510,64510,64510,1
80564,80564,80564,1
72246,72246,72246,1
66052,15133,11887,0
45271,45271,54807,2
55712,19405,37724,3
3836,34849,87229,0
14700,14700,14700,1
35852,28380,72199,0
68197,77541,41828,3
61828,33530,33530,2
404,40315,19218,0
9218,9218,9218,1
46091,46091,46091,1
50298,50298,50298,1
1524,3353,1524,0
48949,39407,49988,3
27337,11102,84847,0
15478,49543,49543,2
64494,9571,9571,0
33588,33588,80460,0
28850,28850,49279,2
38498,28657,38498,2
12693,3982,3982,0
676,676,71801,0
26087,38513,38513,2
7144,55731,7144,0
72078,72078,72078,1
66274,47887,47887,2
68955,81973,78157,3
89301,89301,89301,1
85537,12280,12280,0
5336,87119,85131,3
36623,36623,36623,1
73221,23346,24465,0
79441,75804,43718,3
14341,14933,12981,3
67274,75401,75401,2
73564,85023,73564,2
51784,51784,51784,1
55756,55756,55756,1
98909,98909,98909,1
5133,5133,78139,0
48830,48830,48830,1
87051,87051,87051,1
54942,54942,54942,1
76239,56522,46880,3
84577,67925,67925,2
32426,32426,32426,1
7331,7331,7331,1
58875,58875,58875,1
60559,67841,69815,3
28921,28921,28921,1
14528,14528,56997,0
388,388,388,1
74414,74414,72734,2
62191,76108,15463,3
66335,89731,33086,3
31239,53690,49733,3
81183,47052,45111,3
29287,29287,29287,1
12494,32857,92824,0
26219,26219,26219,1
89910,47073,35070,0
96193,96193,96193,1
1375,45827,45337,3
78493,78493,78493,1
37170,47191,47191,2
81163,11410,72051,3
3227,1551,67448,0
6661,8676,20233,0
18574,18574,18574,1
7512,7512,7512,1
95840,95840,6028,2
7662,70458,51302,0
32869,95278,87511,3
54763,54763,73311,2
6901,10701,20241,0
73503,78216,73503,2
16558,66315,16558,0
19787,87706,19787,0
9445,9445,9445,1
79244,93634,86386,3
35531,35531,35531,1
23096,23096,23096,1
93396,27856,27856,0
22520,52370,61423,3
76569,76569,160,2
26342,26342,26342,1
16770,16770,16770,1
33103,64112,4585,0
78720,8885,53089,0
11710,37269,11710,0
56791,86992,50181,3
82351,82351,82351,1
54816,54816,54816,1
51045,51045,51045,1
50269,50269,7818,2
24322,24322,24322,1
37915,37915,37915,1
3173,70592,3173,0
85092,40783,75883,3
85612,84917,85612,2
1863,16609,46670,0
46033,13060,87313,0
25830,92047,55323,0
19750,19750,65185,0
9522,91912,97450,3
27691,27691,27691,1
95120,52831,52831,2
28741,64989,64989,2
67936,65426,67936,2
3611,3611,3611,1
6261,90622,6261,0
42814,83350,48902,3
10059,79265,79265,2
22551,36920,90533,0
53122,66110,53122,2
43741,95373,6502,0
28314,67133,67133,2
21453,37203,21453,2
85179,85179,85179,1
75268,75268,75268,1
27080,39963,2335,0
2080,95474,63192,0
81167,76356,81167,2
54800,54800,54800,1
79590,79590,79590,1
21152,21152,21152,1
57309,22331,22331,0
91010,14908,25480,0
25078,48287,25078,2
70911,70911,70911,1
19860,87610,87610,2
91216,99736,91216,2
39763,22355,22355,2
1994,34752,1994,0
81352,78727,78727,2
10838,10838,54284,0
80395,52171,80395,2
83959,21416,46686,0
30265,30265,30265,1
96475,3815,3815,0
12956,25360,44722,0
52695,8599,79440,0
31248,31248,31248,1
45273,8337,6281,0
44604,38555,38555,2
13620,13620,13620,1
20266,20266,20266,1
47123,62178,47123,2
93997,17649,17649,0
67824,41827,19867,0
83340,93431,83340,2
85619,76930,85619,2
45231,78660,45231,2
85595,85595,85595,1
40757,17038,65684,0
21279,30574,30574,2
22605,22605,22605,1
23151,59771,23151,0
88538,14704,71433,0
83025,83025,25070,2
87473,15302,62187,0
13578,89210,89210,2
42546,26642,37773,3
80162,46260,64934,3
20371,36547,36547,2
95481,94128,58765,3
94631,28974,65426,0
88662,88662,88662,1
76591,76591,76591,1
41690,41690,41690,1
54830,54830,58844,2
5828,36458,5828,0
52384,52384,81570,2
69762,49134,5931,0
81039,6602,66706,0
94354,94354,94354,1
46706,46706,46706,1
78239,18384,78239,2
88949,25408,99376,3
34010,34687,43838,3
94409,45310,68799,3
99387,99387,99387,1
26212,26212,26212,1
9472,10242,9472,2
49130,49130,49130,1
5976,5976,5976,1
10391,10391,10391,1
53106,65747,53106,2
81032,25347,16189,0
96347,96347,96347,1
32616,77087,77087,2
73535,80385,73535,2
79156,62394,62394,2
17300,47840,47276,3
67765,45344,67765,2
96312,49161,96312,2
97463,35617,97463,2
59004,59004,59004,1
44218,90232,42121,0
90827,41737,41737,0
18037,18037,18037,1
61287,68311,43843,3
42412,42412,42412,1
34322,99952,52450,0
66773,6112,66773,2
51433,555,93631,0
16069,16069,23002,2
78983,78983,78983,1
50617,26896,33669,3
49719,49719,49719,1
87423,41584,87423,2
80903,93540,3512,0
33328,33328,33328,1
70495,70495,66431,2
88277,88277,38554,2
11667,21295,2599,0
10962,10962,53062,0
15758,15758,44376,0
72738,67010,36521,3
91723,91723,91723,1
70701,9358,70701,2
1798,1798,1798,1
14383,15257,5256,3
63631,32085,63631,2
26788,26788,26788,1
99796,99796,34835,2
99456,99456,99456,1
30654,30654,37867,2
86848,69629,75569,3
12226,24723,74438,0
47295,54363,83021,3
43095,28593,28593,2
16312,16312,96434,0
17835,50545,3711,0
6085,85027,37146,0
33327,17634,33327,2
19732,80184,24572,0
44647,44647,44647,1
24911,24911,32016,2
57197,57197,57197,1
5762,5762,65832,0
11028,11028,11028,1
87362,48363,9322,0
10804,3580,3580,0
89722,74868,37426,3
51454,76599,34637,3
57200,57200,57200,1
4213,59897,10619,0
87103,87103,87103,1
40008,40008,34211,2
62609,62609,22112,2
70145,70145,70145,1
71392,71392,15175,2
17140,17205,72145,0
10502,64231,10502,0
40978,40978,40978,1
61772,92131,52187,3
68730,68730,68730,1
90454,90454,62328,2
38507,77074,74727,3
17121,35755,35755,2
81685,81685,5580,2
17019,17019,17019,1
44989,91668,73876,3
24708,24708,53770,0
69422,94762,69422,2
24599,24599,24599,1
11784,70825,79198,3
74756,98677,33702,3
39495,39495,39495,1
93732,1062,93732,2
96534,91174,87120,3
96541,96541,96541,1
76662,94194,17545,3
59267,59267,30605,2
52734,52734,52734,1
50316,47280,50316,2
96667,96667,96667,1
42116,42116,42116,1
1570,1570,1570,1
73788,73788,73788,1
52344,52344,53637,2
36696,68220,68220,2
89064,39672,39672,0
77906,77906,77906,1
36998,36998,77341,0
92343,92343,70878,2
41582,41582,41582,1
25627,34274,92926,0
16177,16177,16177,1
80929,85292,85292,2
14785,14785,27115,2
56072,56072,56072,1
72349,72349,72349,1
99272,57967,74548,3
50216,50216,50216,1
48643,38858,45002,3
54025,54025,54025,1
8489,68970,76163,3
93469,93469,93469,1
62773,55419,79175,3
90847,76375,71367,3
74519,74519,74519,1
52278,4875,52278,2
93534,93534,19137,2
64161,97623,38644,3
54117,74558,70993,3
34728,34728,34728,1
3487,3487,3487,1
3042,3042,3042,1
81011,81011,81011,1
9432,79865,2473,0
41776,56662,14811,0
76337,47720,76337,2
60610,60610,60610,1
56247,74684,31261,3
14688,14688,56521,0
90415,54868,31850,0
61590,61590,61590,1
76167,56102,88271,3
14724,87572,17927,0
29920,29920,29920,1
22180,14701,14701,2
83173,83173,40861,2
15163,15163,15163,1
69041,69041,69041,1
77178,77178,77178,1
17756,85616,17756,0
72814,72814,72814,1
27771,27771,27771,1
27996,90255,7253,0
11354,90657,11354,0
15682,84949,15682,0
85942,85942,27155,2
10503,46260,91312,0
60695,60695,60695,1
92523,46394,31706,0
79460,11332,11332,0
69644,69644,69644,1
2885,9429,2885,0
2183,2183,2183,1
60281,99562,99562,2
26131,13429,38194,3
63837,39739,12874,0
96765,96765,96765,1
87337,65334,65334,2
93827,10475,93827,2
13309,52571,5036,0
60572,60572,53748,2
48150,75501,59303,3
67427,67427,72115,2
38591,78890,96258,3
58079,2877,35272,0
84851,90832,75431,3
93675,93675,92379,2
29919,60176,47911,3
14355,60311,14355,0
54334,60712,88883,3
84247,79730,84247,2
47569,79145,92144,3
55584,55584,55584,1
34230,34230,91588,0
15201,15201,15201,1
71753,62592,7989,0
8305,9175,4196,3
78513,29226,63673,3
46128,94945,78456,3
48332,48332,48332,1
55018,55018,38360,2
77927,77927,77927,1
13082,41640,13082,0
56617,56617,51093,2
45654,89731,71507,3
35219,35219,35219,1
89771,89771,89771,1
69705,69705,69705,1
52360,52360,52360,1
85672,86749,34580,3
29461,95148,97082,3
76255,72254,72254,2
11468,11468,11468,1
13127,13127,53742,0
52923,52923,52923,1
61539,99065,20279,0
81417,81417,81417,1
8083,8083,8083,1
90619,74925,90619,2
29681,29681,29681,1
84656,73110,50640,3
30054,7807,7807,0
46644,46644,46644,1
24326,24326,65078,0
6492,75333,75333,2
93869,22704,91357,3
51995,51995,53969,2
52976,52976,52976,1
4088,29937,76668,0
23431,23431,23431,1
21091,74845,54695,3
21838,76984,13920,0
79434,90383,59650,3
47622,47622,98939,0
55912,55912,55987,2
5596,16706,16706,2
45884,45884,45884,1
78893,78893,78893,1
77254,67613,77254,2
14819,14819,14819,1
18312,18063,1226,3
69329,69329,69329,1
74609,80729,61621,3
99532,99532,80317,2
90185,72425,72425,2
92590,32863,48284,0
39060,12109,56830,0
79649,59118,59118,2
57143,57143,57143,1
13750,65217,13750,0
79057,1378,94813,0
57618,93975,67022,3
29056,99151,3972,0
63541,63541,63541,1
24631,90873,58222,0
67680,15652,25152,0
32235,36906,36906,2
32447,56172,56172,2
12638,85655,68493,0
21140,21140,45769,0
87156,19765,97270,3
52325,52325,52325,1
96513,93918,22988,3
21622,21622,21622,1
84628,84628,98480,2
33867,33867,37758,2
72651,72651,72651,1
7398,24960,45078,0
80950,80950,80950,1
29941,6339,33153,3
61711,44503,44503,2
93009,77791,90703,3
67103,67103,83802,2
72875,72875,54211,2
60719,60719,70368,2
87412,87412,87412,1
72606,23631,86185,3
3663,45241,45241,2
71840,90329,90329,2
41612,41612,77133,2
99845,74531,99845,2
19353,75083,17070,0
44960,33463,3245,0
24975,72498,88814,3
44174,22992,54912,3
96803,18107,45851,0
36045,36045,78275,0
78073,9081,47574,0
80060,17486,17486,0
74442,3675,95497,0
6442,42566,6442,0
50347,84520,84520,2
34793,31553,77199,0
98198,98198,98198,1
26982,11957,26982,2
53159,53159,53159,1
47388,30375,30375,2
69878,69878,69878,1
33368,33368,45819,2
97449,97449,71263,2
15112,10246,10246,2
39429,39429,39429,1
50774,50774,50774,1
1477,1477,1477,1
75112,92255,40777,3
85026,85026,85026,1
16590,11089,92834,0
67319,18129,21917,0
77874,77874,77874,1
99642,99642,99642,1
99119,99119,99119,1
20466,20466,20466,1
9280,9280,9280,1
64623,64623,64623,1
81126,57330,57330,2
32074,32074,32074,1
46071,46071,46071,1
9817,9817,9817,1
35611,7948,35611,2
1412,67463,1412,0
59399,93160,79400,3
9852,12173,90703,0
76854,76854,76854,1
93911,92935,17968,3
9841,9841,9841,1
36273,29818,3937,0
52249,83231,7943,0
28913,19298,26431,3
58903,39885,39885,2
76852,76852,76852,1
57123,57055,29993,3
77078,20035,48246,0
21714,19225,49663,0
29102,29102,29102,1
74891,74891,74891,1
52271,2336,58176,0
31602,95560,62833,0
17657,21365,883,0
62659,61720,61720,2
2542,26781,49148,0
30039,30039,30039,1
99100,87491,99100,2
82368,33460,24760,0
92590,92590,17548,2
4085,4085,4085,1
64938,13424,84682,0
8028,17737,17737,2
98410,98410,62056,2
64004,64004,64004,1
78991,2113,2113,0
29722,29722,29722,1
